1,2179,9W6658,Etihad Airways,1234567,1840,2240
1,2179,9W6658,Etihad Airways,1234567,1840,2240
1,2179,9W6658,Etihad Airways,56,1850,2320
1,3017,9W795,Jet Airways,1345,1010,1525
1,3017,9W795,Jet Airways,6,1010,1705
1,3017,9W795,Jet Airways,2457,1010,1525
1,3017,9W795,Jet Airways,1257,1010,1525
1,3017,9W795,Jet Airways,34,1010,1525
1,3017,9W795,Jet Airways,14,1010,1525
1,3017,9W795,Jet Airways,257,1010,1525
1,3017,9W795,Jet Airways,3,1010,1525
1,3017,9W795,Jet Airways,6,1010,1705
1,3017,9W795,Jet Airways,1235,1010,1525
1,3017,9W795,Jet Airways,4,1010,1525
1,3017,9W795,Jet Airways,6,1010,1705
1,3017,9W795,Jet Airways,123457,1010,1515
1,3017,9W795,Jet Airways,6,1010,1705
1,3017,9W795,Jet Airways,123457,1010,1525
1,3017,9W795,Jet Airways,6,1010,1705
580,1382,9W8996,KLM Royal Dutch Airlines,6,0640,0755
580,1382,9W8996,KLM Royal Dutch Airlines,6,0640,0755
580,1382,9W8996,KLM Royal Dutch Airlines,123456,0640,0755
580,1382,9W8996,KLM Royal Dutch Airlines,12345,0645,0800
580,1382,9W8996,KLM Royal Dutch Airlines,12345,0645,0800
580,1382,9W8996,KLM Royal Dutch Airlines,12345,0645,0800
580,1382,9W8996,KLM Royal Dutch Airlines,1234567,0650,0810
580,1382,9W8996,KLM Royal Dutch Airlines,124567,0650,0810
580,1382,9W8996,KLM Royal Dutch Airlines,134567,0650,0810
580,1,9W8781,KLM Royal Dutch Airlines,34567,0650,0840
580,1,9W8781,KLM Royal Dutch Airlines,1234567,0650,0840
580,1,9W8781,KLM Royal Dutch Airlines,1234567,0650,0840
580,1382,9W8875,KLM Royal Dutch Airlines,7,0710,0835
580,1382,9W8875,KLM Royal Dutch Airlines,123456,0715,0840
580,1382,9W8875,KLM Royal Dutch Airlines,1234567,0715,0840
580,1382,9W8875,KLM Royal Dutch Airlines,123456,0715,0840
580,174,9W8995,KLM Royal Dutch Airlines,5,0715,0740
580,174,9W8995,KLM Royal Dutch Airlines,1234567,0720,0740
580,174,9W8995,KLM Royal Dutch Airlines,123467,0720,0740
580,174,9W8995,KLM Royal Dutch Airlines,1234567,0720,0740
580,1382,9W8875,KLM Royal Dutch Airlines,123457,0725,0850
580,1382,9W8875,KLM Royal Dutch Airlines,12345,0725,0850
580,1382,9W8875,KLM Royal Dutch Airlines,1234567,0725,0850
580,1,9W8014,Delta Airlines,6,0730,1035
580,1,9W8014,Delta Airlines,6,0730,1019
580,1382,9W8876,KLM Royal Dutch Airlines,1234567,0800,0925
580,1382,9W8876,KLM Royal Dutch Airlines,123456,0800,0925
580,1382,9W8876,KLM Royal Dutch Airlines,1234567,0800,0925
580,478,9W8604,KLM Royal Dutch Airlines,7,0800,0820
580,1,9W8625,KLM Royal Dutch Airlines,7,0800,0930
580,1382,9W8876,KLM Royal Dutch Airlines,67,0805,0930
580,1382,9W8876,KLM Royal Dutch Airlines,1234567,0805,0930
580,1382,9W8876,KLM Royal Dutch Airlines,67,0805,0930
580,1382,9W8876,KLM Royal Dutch Airlines,12345,0810,0935
580,347,9W8723,KLM Royal Dutch Airlines,12345,0810,0925
580,347,9W8723,KLM Royal Dutch Airlines,7,0815,0930
580,1,9W8947,KLM Royal Dutch Airlines,7,0815,0935
580,490,9W8541,KLM Royal Dutch Airlines,123456,0815,0830
580,490,9W8541,KLM Royal Dutch Airlines,12456,0815,0830
580,490,9W8541,KLM Royal Dutch Airlines,13456,0815,0830
580,490,9W8541,KLM Royal Dutch Airlines,12345,0815,0830
