AUH,PNQ,9W513,Jet Airways,1234567,2225,0310
AUH,MAG,9W589,Jet Airways,1234567,2225,0315
AUH,MAG,9W6644,Etihad Airways,1234567,2235,0315
AUH,MAG,9W6644,Etihad Airways,1234567,2235,0315
AUH,MAG,9W6644,Etihad Airways,1234567,2255,0320
AUH,MAG,9W6644,Etihad Airways,1234567,2300,0340
AUH,MAG,9W6644,Etihad Airways,123456,2300,0340
MAG,AUH,9W6645,Etihad Airways,1234567,0435,0630
MAG,AUH,9W6645,Etihad Airways,1234567,0505,0640
MAG,AUH,9W6645,Etihad Airways,1234567,0505,0640
MAG,AUH,9W6645,Etihad Airways,123456,0505,0640
MAG,JDH,9W706,Jet Airways,7,0900,1030
MAG,JDH,9W708,Jet Airways,1234567,0940,1110
MAG,JDH,9W706,Jet Airways,136,0945,1120
MAG,JDH,9W706,Jet Airways,245,0945,1120
MAG,JDH,9W706,Jet Airways,7,0950,1120
MAG,AUH,9W6608,Etihad Airways,1234567,2105,2300
MAG,AUH,9W6608,Etihad Airways,1234567,2115,2310
MAG,AUH,9W6608,Etihad Airways,1234567,2130,2310
MAG,AUH,9W6608,Etihad Airways,1234567,2130,2310
MAG,AUH,9W6608,Etihad Airways,123456,2130,2310
MAG,PNQ,9W676,Jet Airways,6,1535,2340
MAG,PNQ,9W676,Jet Airways,246,1535,2340
MAG,PNQ,9W676,Jet Airways,46,1535,2340
MAG,PNQ,9W676,Jet Airways,24,1535,2340
MAG,AUH,9W6572,Etihad Airways,1234567,0400,0615
MAG,AUH,9W6572,Etihad Airways,1234567,0400,0600
MAG,AUH,9W6573,Etihad Airways,1234567,0900,1115
MAG,AUH,9W6573,Etihad Airways,1234567,1000,1200
MAG,AUH,9W6574,Etihad Airways,1234567,1730,1945
MAG,AUH,9W6574,Etihad Airways,1234567,1730,1930
MAG,AUH,9W6575,Etihad Airways,1234567,2200,0015
MAG,AUH,9W6575,Etihad Airways,1234567,2200,2359
IXD,MAG,9W3558,Jet Airways,247,0800,0940
IXD,MAG,9W3558,Jet Airways,247,0820,0935
IXD,MAG,9W3558,Jet Airways,247,1005,1125
IXD,MAG,9W3552,Jet Airways,6,1050,1255
IXD,MAG,9W3552,Jet Airways,136,1145,1355
IXD,MAG,9W3552,Jet Airways,136,1220,1440
IXD,MAG,9W3556,Jet Airways,247,1220,1400
IXD,MAG,9W3556,Jet Airways,247,1230,1325
IXD,MAG,9W3552,Jet Airways,13,1230,1435
IXD,MAG,9W3556,Jet Airways,247,1350,1455
IXD,MAG,9W3554,Jet Airways,136,1610,1755
IXD,MAG,9W3554,Jet Airways,136,1740,1945
IXD,MAG,9W3554,Jet Airways,136,1745,1940
MAG,AUH,9W6439,Etihad Airways,56,1420,1910
MAG,AUH,9W6439,Etihad Airways,1234567,1420,1905
MAG,AUH,9W6439,Etihad Airways,56,1520,1905
MAG,AUH,9W6439,Etihad Airways,1234567,1520,1910
MAG,AUH,9W6439,Etihad Airways,1234567,1520,1910
MAG,AUH,9W6439,Etihad Airways,1234567,1520,1910
MAG,AUH,9W6439,Etihad Airways,1234,1520,1910
MAG,AUH,9W6658,Etihad Airways,56,1740,2240
MAG,AUH,9W6658,Etihad Airways,1234567,1750,2320
MAG,AUH,9W6658,Etihad Airways,1234567,1840,2240
MAG,AUH,9W6658,Etihad Airways,1234567,1840,2240
MAG,AUH,9W6658,Etihad Airways,56,1850,2320
MAG,PNQ,9W795,Jet Airways,1345,1010,1525
MAG,PNQ,9W795,Jet Airways,6,1010,1705
MAG,PNQ,9W795,Jet Airways,2457,1010,1525
MAG,PNQ,9W795,Jet Airways,1257,1010,1525
MAG,PNQ,9W795,Jet Airways,34,1010,1525
MAG,PNQ,9W795,Jet Airways,14,1010,1525
MAG,PNQ,9W795,Jet Airways,257,1010,1525
MAG,PNQ,9W795,Jet Airways,3,1010,1525
MAG,PNQ,9W795,Jet Airways,6,1010,1705
MAG,PNQ,9W795,Jet Airways,1235,1010,1525
MAG,PNQ,9W795,Jet Airways,4,1010,1525
MAG,PNQ,9W795,Jet Airways,6,1010,1705
MAG,PNQ,9W795,Jet Airways,123457,1010,1515
MAG,PNQ,9W795,Jet Airways,6,1010,1705
MAG,PNQ,9W795,Jet Airways,123457,1010,1525
MAG,PNQ,9W795,Jet Airways,6,1010,1705
AMS,CDG,9W8996,KLM Royal Dutch Airlines,6,0640,0755
AMS,CDG,9W8996,KLM Royal Dutch Airlines,6,0640,0755
AMS,CDG,9W8996,KLM Royal Dutch Airlines,123456,0640,0755
AMS,CDG,9W8996,KLM Royal Dutch Airlines,12345,0645,0800
AMS,CDG,9W8996,KLM Royal Dutch Airlines,12345,0645,0800
AMS,CDG,9W8996,KLM Royal Dutch Airlines,12345,0645,0800
AMS,CDG,9W8996,KLM Royal Dutch Airlines,1234567,0650,0810
AMS,CDG,9W8996,KLM Royal Dutch Airlines,124567,0650,0810
AMS,CDG,9W8996,KLM Royal Dutch Airlines,134567,0650,0810
AMS,MAG,9W8781,KLM Royal Dutch Airlines,34567,0650,0840
AMS,MAG,9W8781,KLM Royal Dutch Airlines,1234567,0650,0840
AMS,MAG,9W8781,KLM Royal Dutch Airlines,1234567,0650,0840
AMS,CDG,9W8875,KLM Royal Dutch Airlines,7,0710,0835
AMS,CDG,9W8875,KLM Royal Dutch Airlines,123456,0715,0840
AMS,CDG,9W8875,KLM Royal Dutch Airlines,1234567,0715,0840
AMS,CDG,9W8875,KLM Royal Dutch Airlines,123456,0715,0840
AMS,YXU,9W8995,KLM Royal Dutch Airlines,5,0715,0740
AMS,YXU,9W8995,KLM Royal Dutch Airlines,1234567,0720,0740
AMS,YXU,9W8995,KLM Royal Dutch Airlines,123467,0720,0740
AMS,YXU,9W8995,KLM Royal Dutch Airlines,1234567,0720,0740
AMS,CDG,9W8875,KLM Royal Dutch Airlines,123457,0725,0850
AMS,CDG,9W8875,KLM Royal Dutch Airlines,12345,0725,0850
AMS,CDG,9W8875,KLM Royal Dutch Airlines,1234567,0725,0850
AMS,MAG,9W8014,Delta Airlines,6,0730,1035
AMS,MAG,9W8014,Delta Airlines,6,0730,1019
AMS,CDG,9W8876,KLM Royal Dutch Airlines,1234567,0800,0925
AMS,CDG,9W8876,KLM Royal Dutch Airlines,123456,0800,0925
AMS,CDG,9W8876,KLM Royal Dutch Airlines,1234567,0800,0925
AMS,MAN,9W8604,KLM Royal Dutch Airlines,7,0800,0820
AMS,MAG,9W8625,KLM Royal Dutch Airlines,7,0800,0930
AMS,CDG,9W8876,KLM Royal Dutch Airlines,67,0805,0930
AMS,CDG,9W8876,KLM Royal Dutch Airlines,1234567,0805,0930
AMS,CDG,9W8876,KLM Royal Dutch Airlines,67,0805,0930
AMS,CDG,9W8876,KLM Royal Dutch Airlines,12345,0810,0935
AMS,NUE,9W8723,KLM Royal Dutch Airlines,12345,0810,0925
AMS,NUE,9W8723,KLM Royal Dutch Airlines,7,0815,0930
AMS,MAG,9W8947,KLM Royal Dutch Airlines,7,0815,0935
AMS,BRS,9W8541,KLM Royal Dutch Airlines,123456,0815,0830
AMS,BRS,9W8541,KLM Royal Dutch Airlines,12456,0815,0830
AMS,BRS,9W8541,KLM Royal Dutch Airlines,13456,0815,0830
AMS,BRS,9W8541,KLM Royal Dutch Airlines,12345,0815,0830
AMS,BRS,9W8541,KLM Royal Dutch Airlines,1234567,0815,0830
AMS,MAG,9W8947,KLM Royal Dutch Airlines,345,0820,0940
AMS,SOU,9W8971,KLM Royal Dutch Airlines,14567,0820,0830
AMS,SOU,9W8971,KLM Royal Dutch Airlines,123456,0820,0830
AMS,SOU,9W8971,KLM Royal Dutch Airlines,23,0825,0835
AMS,MAG,9W8947,KLM Royal Dutch Airlines,26,0825,0945
AMS,MAG,9W8947,KLM Royal Dutch Airlines,1,0825,0940
